step,sim_time_s,altitude_km,latitude_deg,longitude_deg,battery_soc,solar_power_w,power_draw_w,in_eclipse,in_saa,fdir_mode,seu_active,gs_visible,panel_eff,drag_coeff,thrust_x,thrust_y,thrust_z,throttle,deep_sleep,payload_on,fdir_overridden,is_done,done_reason
1000,5005,560.5913554554681,-46.67282763205504,-74.64013417111335,0.9773288092732506,0,55,1,0,0,0,0,0.9938034254535916,2.2160238635280676,0.18646576,-1,-0.9999915,0,0,1,0,0,0
2000,10005,552.1161002338413,-80.99864286856956,7.336632325244608,0.9643059025044565,89.97425452285329,55,0,0,0,0,0,0.9997139391428144,2.25287192692936,0.99999744,-1,-0.9999819,0,0,1,0,0,0
3000,15005,555.7684167548714,-37.72358436874625,45.94762100030663,0.9085301993074684,89.47360395552307,55,0,0,0,0,0,0.9941511550613675,2.245897566660455,0.999982,-1,-0.999966,0,0,1,0,0,0
4000,20005,566.3302778157549,9.040915629255625,38.28207472045545,0.8269862428892785,89.21090231873542,55,0,0,0,0,0,0.9912322479859491,2.250086115422541,0.9997128,-1,-0.9998291,0,0,1,0,0,0
5000,25005,575.3547601128712,55.45476294493225,18.466187506771703,0.759800085087574,88.91597364507518,55,0,0,0,0,3,0.9879552627230576,2.265123644151503,0.994354,-1,-0.99997157,0,0,1,0,0,0
6000,30005,580.2477707055568,74.69710198706163,142.05074269114291,0.6945958351205909,89.0812698200127,55,0,0,0,0,0,0.98979188688903,2.276831068437949,0.71433884,-1,-0.9999982,0,0,1,0,0,0
7000,35005,579.1647141013136,29.514298336312017,137.56557545284787,0.7835521213939133,0,55,1,0,0,0,0,0.9911284260558976,2.2781075852732147,-0.9526426,-1,-0.9999975,0,0,1,0,0,0
8000,40005,569.5054988726215,-17.095774249868885,129.4315899392304,0.9028517391253194,0,55,1,0,0,0,0,0.9965629660115038,2.311921435437635,-0.7608174,-1,-0.9999986,0,0,1,0,0,0
9000,45005,556.5840113539225,-63.39294365802106,127.87792353982984,0.9937107367713904,89.36598957396896,55,0,0,0,0,0,0.9929554397107662,2.325921943160196,0.9998369,-1,-0.99999875,0,0,1,0,0,0
10000,50005,552.0494046487611,-66.92287612345889,-116.70235443568558,0.9374379685690484,89.71089572150562,55,0,0,0,0,0,0.9967877302389514,2.2900554542887344,0.9999982,-1,-0.9999813,0,0,1,0,0,0
