step,sim_time_s,altitude_km,latitude_deg,longitude_deg,battery_soc,solar_power_w,power_draw_w,in_eclipse,in_saa,fdir_mode,seu_active,gs_visible,panel_eff,drag_coeff,thrust_x,thrust_y,thrust_z,throttle,deep_sleep,payload_on,fdir_overridden,is_done,done_reason
100,505,579.1052163959148,30.833540679846045,-72.66665535824312,0.9673268609356626,0,30,1,0,0,0,0,0.9994130397329835,2.199582873458144,-0.3834156,-0.38581067,0.6069963,0,0,0,0,0,0
200,1005,580.6858033680737,61.33107617032302,-82.46000966995612,0.9201013230208945,0,55,1,0,0,0,0,0.9984016928880135,2.1825466983525135,-0.34852022,-0.27956635,-0.007802061,0.29936758,0,1,0,0,0
300,1505,579.116870388505,81.47863223114399,177.88011781372242,0.9195789625182065,89.852350915214,55,0,0,0,0,0,0.9983594546134889,2.1736306978256166,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
400,2005,575.36569444415,54.58749144374163,123.11832786881548,0.96236308493602,89.84514037156154,55,0,0,0,0,0,0.9982793374617949,2.1631915482337063,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
500,2505,569.872568051579,23.865657493399993,100.46339009042228,0.9948050793891253,89.8000466505591,55,0,0,0,0,0,0.9977782961173233,2.1709329162407567,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
600,3005,563.1922903775467,-7.146086362453372,96.01827850339824,1,89.59755258226728,55,0,0,0,0,0,0.995528362025192,2.1713591806757755,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
700,3505,557.1189275465813,-38.16269296037703,90.83651457582427,1,89.55934861558163,55,0,0,0,0,0,0.9951038735064626,2.1773417063790794,-0.31070435,0.31203339,-0.5375441,0.30550843,0,1,0,0,0
800,4005,554.502748146735,-68.57197871862019,76.6163103024903,1,89.47082031461666,55,0,0,0,0,0,0.9941202257179629,2.196445322351255,-0.14704771,0.49983016,-0.53955877,0.26911563,1,0,1,0,0
900,4505,557.3233617471733,-76.26006693381184,-48.96502762140329,1,89.45810017105255,5,0,0,0,0,0,0.9939788907894728,2.202108552291534,-0.21728446,0.509243,-0.567375,0.37463093,1,0,1,0,0
1000,5005,564.9082699478704,-46.73761127085401,-74.61682352263719,0.9871214566489969,0,30,1,0,0,0,0,0.9938034254535916,2.2160238635280676,-0.26444212,-0.22130282,0.45315912,0,0,0,0,0,0
1100,5505,573.8821131343166,-15.874736246910297,-80.7385545354682,0.9646987361232953,0,30,1,0,0,0,0,0.9956710062628876,2.226176232284187,-0.15723872,-0.4964646,0.43339297,0,0,0,0,0,0
1200,6005,580.4742881979946,15.049375494550288,-100.11059793855901,0.9109091268823618,0,30,1,0,0,0,0,0.9966808392721337,2.2173584459176214,-0.235359,-0.3832799,0.69122905,0,0,0,0,0,0
1300,6505,582.7777807083567,45.80953417003886,-106.08549159933489,0.869802757071652,0,30,1,0,0,0,0,0.9965986974145192,2.19625917739041,-0.3672011,-0.24995317,0.86903495,0,0,0,0,0,0
1400,7005,581.2406681569782,75.31003516451112,-129.4407289944835,0.7937877294267933,89.64744548709538,55,0,0,0,0,0,0.9960827276343931,2.210462927104835,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
1500,7505,577.3170998873948,69.82577586235648,103.87006801295205,0.8763107476247652,89.7961280682897,55,0,0,0,0,0,0.9977347563143301,2.2159262713680605,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
1600,8005,572.071876501077,39.67094366929528,88.5330363873234,0.9203102738083203,89.91578706396795,55,0,0,0,0,0,0.999064300710755,2.249026502736854,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
1700,8505,566.0261867642912,8.743161423508296,83.22985364782507,0.9660521421494567,89.96873167731229,55,0,0,0,0,0,0.9996525741923588,2.2426288629947235,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
1800,9005,560.2032608540312,-22.307483345411054,78.81216150911322,0.9794985332764579,89.96622021660173,55,0,0,0,0,0,0.9996246690733526,2.2450757393733327,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
1900,9505,556.8016992621378,-53.18910460296258,56.4603657504507,0.9956442130373079,89.95519957365076,55,0,0,0,0,0,0.9995022174850084,2.254283434114867,-0.31065646,0.31217763,-0.53740823,0.3056508,0,1,0,0,0
2000,10005,558.1509835034549,-80.8984429592111,8.333503859413177,0.9870163866013014,89.97425452285329,5,0,0,0,0,0,0.9997139391428144,2.25287192692936,0.004436683,0.5191387,-0.0842118,0,1,0,1,0,0
2100,10505,564.6268085764914,-62.34710281791196,-97.85278819180188,0.9841922598394973,90,55,0,0,0,0,0,1,2.260844265198259,-0.31082126,0.31213424,-0.537459,0.3056705,0,1,0,0,0
2200,11005,573.8099491865869,-31.775831706702903,-108.12317123948009,0.9833108444704517,0,30,1,0,0,0,0,0.9986877026198965,2.248332836462383,-0.14575946,-0.30336708,0.5511898,0,0,0,0,0,0
2300,11505,581.6639139880717,-0.8831305078877816,-112.85880096283034,0.9214868264181048,0,30,1,0,0,0,0,0.9986339045534076,2.2488767986414384,-0.17712651,-0.49659777,0.6687105,0,0,0,0,0,0
2400,12005,585.2415126022743,29.963804500864068,-117.49840646406977,0.881092865590649,0,30,1,0,0,0,0,0.9967850755009499,2.2471763759444467,-0.36201942,-0.34253103,0.678511,0,0,0,0,0,0
2500,12505,584.1439294795646,60.45087392495204,-126.93550842580224,0.8366002983567846,0,55,1,0,0,0,0,0.9969348712524385,2.2500663421424654,-0.35265717,-0.28580928,0.15590505,0.24230582,0,1,0,0,0
2600,13005,579.9276265341396,81.80417877776013,123.81417981870052,0.8385437245618154,89.80832506932923,55,0,0,0,0,0,0.9978702785481025,2.2465046091875265,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
2700,13505,574.3474245672287,55.47636085813276,63.47582997212879,0.8883725500476716,89.66885051400969,55,0,0,0,0,0,0.9963205612667744,2.239523270738638,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
2800,14005,568.4021644232835,24.751573489403366,55.62414617838185,0.9271381581068365,89.55684783992285,55,0,0,0,0,0,0.995076087110254,2.239709397492261,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
2900,14505,562.7734615557647,-6.275574249186026,51.14991260688859,0.9821378095398897,89.52886893298337,55,0,0,0,0,0,0.9947652103664819,2.240642552369276,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
3000,15005,558.9153078088129,-37.29956701797068,46.03299993586912,1,89.47360395552307,55,0,0,0,0,0,0.9941511550613675,2.245897566660455,-0.31070435,0.31203327,-0.53754395,0.3055085,0,1,0,0,0
3100,15505,559.0056049267196,-67.73651328882781,32.48954607797667,0.9965035127064334,89.44843503481965,5,0,0,0,0,0,0.993871500386885,2.242061202081906,-0.10368127,0.50693715,-0.5144506,0.22527307,1,0,1,0,0
3200,16005,564.2303887379712,-77.01618100745675,-91.54701252527784,0.9975136674486692,89.40210575146793,5,0,0,0,0,0,0.9933567305718658,2.230595220521283,-0.09457263,0.5480066,-0.58389056,0.32894397,1,0,1,0,0
3300,16505,573.2539068678552,-47.71690635818505,-134.34564731221317,0.9924201804875978,0,30,1,0,0,0,0,0.9910498162673045,2.2274012201366404,-0.22527231,-0.17992435,0.43418083,0,0,0,0,0,0
3400,17005,582.3400756863366,-16.93323269071543,-140.60884861414266,0.9349393804719834,0,30,1,0,0,0,0,0.990876024897623,2.2384730971022764,-0.18982331,-0.47562224,0.39733067,0,0,0,0,0,0
3500,17505,587.6831676573902,13.927613952544126,-144.93707481681543,0.9053676693382713,0,30,1,0,0,0,0,0.9911558830628607,2.243039371691173,-0.2267112,-0.39594087,0.6881578,0,0,0,0,0,0
3600,18005,587.6956919824297,44.65178710099577,-150.75818905723204,0.8608105368854339,0,30,1,0,0,0,0,0.9925778881786593,2.2579824559630413,-0.36567998,-0.2714395,0.7829281,0,0,0,0,0,0
3700,18505,583.458210612368,74.27789527753016,-172.07682830209941,0.8018841381555439,89.44556812563947,55,0,0,0,0,0,0.9938396458404385,2.2591043717412718,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
3800,19005,577.221545863491,70.92433109499792,60.345188260206896,0.8470194669351595,89.52108886074727,55,0,0,0,0,2,0.9946787651194141,2.2511982108342634,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
3900,19505,570.7585097739448,40.840225886469185,43.82633732984491,0.8998355435507183,89.46096636467416,55,0,0,0,0,0,0.9940107373852685,2.2561476928006035,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
4000,20005,564.9633514515126,9.901548387887626,38.40499428547153,0.9512005532691431,89.21090231873542,55,0,0,0,0,0,0.9912322479859491,2.250086115422541,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
4100,20505,560.755840294998,-21.16151646426953,18.961849813510828,0.998319242606836,89.16629778284425,55,0,0,0,0,0,0.9907366420316028,2.2534447987460067,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
4200,21005,559.818158912407,-52.052742014463526,11.892220095518162,1,89.15822674610473,55,0,0,0,0,0,0.9906469638456081,2.2557197311875243,-0.3106245,0.31217933,-0.537399,0.30564883,0,1,0,0,0
4300,21505,563.7443936772779,-80.22450670148964,-30.631737177386583,0.9994083495218167,89.05902998196731,30,0,0,0,0,0,0.9895447775774147,2.2547330696737333,0.008836288,0.4923585,0.044787176,0,0,0,0,0,0
4400,22005,572.1839959504841,-63.53560664289905,-142.01230747796566,1,89.03239767957032,55,0,0,0,0,0,0.989248863106337,2.2510822185979467,-0.3112819,0.31274068,-0.5371624,0.3064252,0,1,0,0,0
4500,22505,582.2199239261672,-33.07060126731201,-152.85835147948922,0.9872345181965105,0,30,1,0,0,0,0,0.9899428764169995,2.2519560507294325,-0.15973419,-0.30028206,0.54454887,0,0,0,0,0,0
4600,23005,589.59525890658,-2.249481764250525,-157.66041674502864,0.9373270208819685,0,30,1,0,0,0,0,0.9885879604187892,2.231112223265654,-0.1751359,-0.49750686,0.6659335,0,0,0,0,0,0
4700,23505,591.465207950374,28.545891295262745,-162.23520500769718,0.8825141251408762,0,30,1,0,0,0,0,0.9885782420183269,2.251167170980998,-0.3490054,-0.32039413,0.71028054,0,0,0,0,0,0
4800,24005,587.8667874113144,59.03288183763232,173.81003327600698,0.8300698182480896,0,55,1,0,0,0,0,0.9887205868766922,2.2601005329288166,-0.36851805,-0.2527373,0.266551,0.22011149,0,1,0,0,0
4900,24505,581.0725342623391,82.12997765124372,89.20166621374374,0.8209026449112669,89.10232396881617,55,0,0,0,0,0,0.9900258218757352,2.263740935839093,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
5000,25005,573.638319032766,56.90820426763589,19.14362561644339,0.8831593436100332,88.91597364507518,55,0,0,0,0,3,0.9879552627230576,2.265123644151503,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
5100,25505,567.1521920334808,26.19526617568484,10.8812295743017,0.9303947803411834,89.0023569019679,55,0,0,0,0,0,0.9889150766885322,2.258323382435887,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
5200,26005,562.4461873331711,-4.844361569879061,6.358131057283495,0.9759197383445242,88.8241162841987,55,0,0,0,0,0,0.9869346253799856,2.2527640746906537,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
5300,26505,560.6471925777769,-35.87839267530711,1.3427212031164955,0.9996952678478003,88.89775059056973,55,0,0,0,0,0,0.9877527843396636,2.261187608971104,-0.31070444,0.3120334,-0.53754395,0.3055084,0,1,0,0,0
5400,27005,563.2865156696816,-66.3668256979276,-11.210102232074272,1,88.77565258495872,5,0,0,0,0,0,0.9863961398328747,2.252124083777068,-0.09693359,0.49784645,-0.47631055,0.15978156,1,0,1,0,0
5500,27505,570.8177133296113,-78.1736871087286,-147.13161323758433,0.9960985556245389,88.86868735589682,5,0,0,0,0,0,0.9874298595099648,2.242484025939159,-0.018114217,0.5391009,-0.510149,0.17523612,1,0,1,0,0
5600,28005,581.2942714497076,-49.24180422054005,-178.8464316046803,0.9891651546711859,0,30,1,0,0,0,0,0.9872824398863226,2.2529469784750313,-0.20076703,-0.16163088,0.42520705,0,0,0,0,0,0
5700,28505,590.6335464436952,-18.542282404315802,174.64711512592336,0.953769053214939,0,30,1,0,0,0,0,0.9871597033869164,2.263434530065585,-0.19494455,-0.46887702,0.39342335,0,0,0,0,0,0
5800,29005,594.9418003065066,12.255465958664209,170.31373297317668,0.936555666326792,0,30,1,0,0,0,0,0.9885332973248898,2.269940133950305,-0.21121936,-0.42696908,0.68222445,0,0,0,0,0,0
