step,sim_time_s,altitude_km,latitude_deg,longitude_deg,battery_soc,solar_power_w,power_draw_w,in_eclipse,in_saa,fdir_mode,seu_active,gs_visible,panel_eff,drag_coeff,thrust_x,thrust_y,thrust_z,throttle,deep_sleep,payload_on,fdir_overridden,is_done,done_reason
5000,25005,575.3547601128712,55.45476294493225,18.466187506771703,0.9049753730289082,88.91597364507518,55,0,0,0,0,3,0.9879552627230576,2.265123644151503,0.9941887,-0.96733624,0.99877423,0,0,1,0,0,0
10000,50005,552.0494046487611,-66.92287612345889,-116.70235443568558,0.9889046843406866,89.71089572150562,55,0,0,0,0,0,0.9967877302389514,2.2900554542887344,0.9807336,-0.9847807,0.99025756,0,0,1,0,0,0
15000,75005,576.9086928707593,12.540158207512206,-24.72515751810494,0.9026946053847441,0,30,1,0,0,0,0,0.999898500945064,2.3479198288987453,0.98517674,-0.98058736,0.99898744,0,0,0,0,0,0
20000,100005,572.600822157,43.01368972009196,59.348649357765936,0.9224189866561171,89.39157065766074,55,0,0,0,0,0,0.9932396739740081,2.4134702406498616,0.99438334,-0.96575886,0.99887407,0,0,1,0,0,0
25000,125005,552.1592536453318,-78.14177171666626,-93.6040372032615,0.9931623027252592,89.96426419634413,55,0,0,0,0,0,0.9996029355149348,2.3613230086210915,0.94726336,-0.994796,0.98544455,0,0,1,0,0,0
30000,150005,579.359223159905,25.128799658499336,18.3495542642504,0.8740896687898002,0,30,1,0,0,0,0,0.993098165582835,2.446818397522941,0.9921116,-0.9668889,0.9995143,0,0,0,0,0,0
35000,175005,569.4501469483412,30.449092243487364,101.6390672454145,0.9401496197147045,88.8265514895752,55,0,0,0,0,0,0.9869616832175021,2.3818020462107516,0.99469995,-0.96429306,0.9985485,0,0,1,0,0,0
40000,200005,553.5950882119605,-81.31941133422092,-109.35386361716985,0.977006480063855,88.524409415351,55,0,0,0,0,0,0.9836045490594556,2.4146572946717075,0.7759463,-0.997904,0.96305376,0,0,1,0,0,0
45000,225005,580.8082911891197,37.68351369622077,76.01415300060437,0.8679737637596492,0,30,1,0,0,0,0,0.9723702845831176,2.4120102063269866,0.994394,-0.9465577,0.99971426,0,0,0,0,0,0
50000,250005,566.0554547475349,17.813413532818355,159.59700449907874,0.9351798466362313,86.86011016837728,55,0,0,0,0,0,0.9651123352041919,2.4677737306285765,0.9947707,-0.9624339,0.9983679,0,0,1,0,0,0
55000,275005,556.2571485070011,-71.64274895764707,-103.58585607034804,1,87.56488702944024,55,0,0,0,0,0,0.9729431892160026,2.428324013868958,0.63261646,-0.99860954,0.9361011,0,0,1,0,0,0
60000,300005,581.2206754797298,50.171440679457085,117.65000789968143,0.8551935155696124,0,30,1,0,0,0,0,0.9641089346602456,2.4772286287735636,0.9950731,-0.91966665,0.9997978,0,0,0,0,0,0
65000,325005,562.6071654101634,5.130894504091092,-157.20862731288315,0.9542928259619264,86.91788773141673,55,0,0,0,0,0,0.9657543081268525,2.4008947555007536,0.99489117,-0.96130574,0.99808973,0,0,1,0,0,0
70000,350005,559.9155474356112,-59.58059034570136,-69.44382298360989,0.9947424386168812,87.2141959017929,55,0,0,0,0,0,0.9690466211310322,2.349232182503009,0.6009715,-0.9988384,0.9215893,0,0,1,0,0,0
75000,375005,580.646302844928,62.496877734142814,156.86945740670708,0.853426705013287,0,30,1,0,0,0,0,0.9722974304896129,2.2872690577817756,0.9953957,-0.89470994,0.99983174,0,0,0,0,0,0
80000,400005,559.3303725258902,-7.5818071918668615,-113.94588789809687,0.9931949348576288,87.6821309566213,55,0,0,0,0,0,0.9742458995180144,2.331466127610815,0.99411434,-0.95994747,0.9977843,0,0,1,0,0,0
85000,425005,564.2328087000305,-47.10664497714545,-29.43753047433998,0.9964918489581662,0,30,1,0,0,0,0,0.9754690215785331,2.2827153967441545,0.6111487,-0.9937477,0.98034364,0,0,0,0,0,0
90000,450005,579.1985359607961,74.25645123797155,-171.90844444610096,0.8252966586239134,88.11073717643899,30,0,0,0,0,0,0.9790081908493221,2.2503012631150225,0.9895344,-0.96702796,0.9988211,0,0,1,0,0,0
95000,475005,556.4748303695569,-20.30956834355968,-70.79469324973861,0.9995590325738706,86.98424069577639,55,0,0,0,0,0,0.9664915632864044,2.229712882474442,0.9916663,-0.95836896,0.99715614,0,0,1,0,0,0
100000,500005,568.8041607590685,-34.504878182889634,12.501551657827456,0.9697581020937003,0,30,1,0,0,0,0,0.9677407996955091,2.2265653527248332,0.7687601,-0.99349827,0.98628545,0,0,0,0,0,0
105000,525005,577.0363282862972,82.15425138549773,179.27859946708875,0.8469687629399464,86.67865270308157,55,0,0,0,0,0,0.9630961411453508,2.200106888033956,0.9928246,-0.97214115,0.99945974,0,0,1,0,0,0
110000,550005,554.2968504825176,-33.03245404553115,-27.985555649837494,1,86.45099697981922,55,0,0,0,0,0,0.9605666331091025,2.24058842165263,0.9883273,-0.9553663,0.997391,0,0,1,0,0,0
115000,575005,573.2045860532307,-21.85378112198658,55.26095225260578,0.9474493217541413,0,30,1,0,0,0,0,0.9556423404521718,2.3213601020296473,0.8856059,-0.9925819,0.9924554,0,0,0,0,0,0
120000,600005,574.3415811139466,75.8983979918956,160.09327056978526,0.855673915975523,85.7135944217093,55,0,0,0,0,0,0.9523732713523255,2.280008080151639,0.9937035,-0.9747547,0.99960864,0,0,1,0,0,0
125000,625005,553.0336892370997,-45.71520946730806,14.065430631476115,1,86.26496766824448,55,0,0,0,0,0,0.958499640758272,2.284602491752927,0.98257077,-0.95808053,0.9961061,0,0,1,0,0,0
130000,650005,577.0331978638505,-9.185467840001968,113.43442019363577,0.9403843608402801,0,30,1,0,0,0,0,0.9749350215920506,2.317742726642674,0.93196875,-0.9905917,0.99447066,0,0,0,0,0,0
135000,675005,571.2957684008934,64.28354956807098,-156.33797590180566,0.8813826244458275,87.3321005760831,55,0,0,0,0,0,0.9703566730675901,2.375575926109455,0.9937546,-0.97115475,0.9994096,0,0,1,0,0,0
140000,700005,552.8632632853696,-58.282417112902976,69.39295237773823,1,88.13091187799601,55,0,0,0,0,0,0.9792323541999557,2.2499042749816383,0.98150724,-0.97134364,0.9936743,0,0,1,0,0,0
145000,725005,579.9596502696004,3.485521877217651,156.69934003919636,0.9348321730816238,0,30,1,0,0,0,0,0.9850132498260931,2.3567762159831025,0.9741434,-0.98740804,0.99811596,0,0,0,0,0,0
150000,750005,568.076205476551,51.910633915072694,-117.7750658047183,0.9089736129175904,89.15030196324116,55,0,0,0,0,0,0.9905589107026797,2.4079629801130653,0.99403465,-0.96910536,0.99921364,0,0,1,0,0,0
155000,775005,553.8828024374643,-70.48457618177464,104.49170466480889,1,88.28122621478892,55,0,0,0,0,0,0.9809025134976546,2.443137528483732,0.97462124,-0.9880024,0.99105763,0,0,1,0,0,0
160000,800005,581.757351330295,16.149486957072284,-160.08359980803928,0.9111187015610789,0,30,1,0,0,0,0,0.9767937413318072,2.3770632116536676,0.9873252,-0.9775408,0.99922454,0,0,0,0,0,0
165000,825005,564.8479516530006,39.31377235877526,-76.38354132154137,0.9099035554361585,87.60346320307194,55,0,0,0,0,0,0.973371813367466,2.445163700511511,0.9944098,-0.9661006,0.9987227,0,0,1,0,0,0
170000,850005,556.0777992070125,-80.7238233140872,115.35797213967751,1,87.12460102351471,55,0,0,0,0,0,0.9680511224834968,2.3487034223486645,0.8965857,-0.9959708,0.98392045,0,0,1,0,0,0
175000,875005,582.3175565727533,28.79766902701433,-117.11592751508994,0.8723003659772659,0,30,1,0,0,0,0,0.9676592567189163,2.3784697393859013,0.9929243,-0.96013683,0.9996233,0,0,0,0,0,0
180000,900005,561.7693456589095,26.611538813656598,-33.87513469863817,0.9210755949040002,86.27531311551022,55,0,0,0,0,0,0.9586145901723357,2.3873232229420704,0.9943748,-0.9645926,0.99896973,0,0,1,0,0,0
185000,925005,559.3177530955927,-78.97613515121819,81.77203498589425,1,86.67134969334428,55,0,0,0,0,0,0.9630149965927143,2.409766786089795,0.7695429,-0.99729884,0.9726625,0,0,1,0,0,0
