step,sim_time_s,altitude_km,latitude_deg,longitude_deg,battery_soc,solar_power_w,power_draw_w,in_eclipse,in_saa,fdir_mode,seu_active,gs_visible,panel_eff,drag_coeff,thrust_x,thrust_y,thrust_z,throttle,deep_sleep,payload_on,fdir_overridden,is_done,done_reason
10,55,574.3121723010308,3.029156358423651,-68.40527996521288,1,0,30,1,0,0,0,0,1,2.1997485957074217,-0.08596754,-0.53815496,0.5402653,0,0,0,0,0,0
20,105,574.9989559173991,6.124320557700562,-68.83071616131144,0.9865413110914991,0,30,1,0,0,0,0,1,2.2004583339124024,-0.14446211,-0.51150835,0.62314165,0,0,0,0,0,0
30,155,575.649780413487,9.21849721892423,-69.26103357160852,0.9849425745316155,0,30,1,0,0,0,0,0.9997564423844547,2.1928283672766478,-0.1747549,-0.49768078,0.6654029,0,0,0,0,0,0
40,205,576.2631422594413,12.311513944784203,-69.6988863706581,0.9808379627142854,0,30,1,0,0,0,0,0.9997696758292138,2.1914155116694642,-0.17731069,-0.4965135,0.66896725,0,0,0,0,0,0
50,255,576.8378040040307,15.403187971740776,-70.14710994022057,0.9706714701854893,0,30,1,0,0,0,0,1,2.1929565533655104,-0.17747732,-0.496426,0.6691928,0,0,0,0,0,0
60,305,577.3727907195489,18.49332096359912,-70.60879674065451,0.9710790123923393,0,30,1,0,0,0,0,0.9998727613118614,2.193420848347639,-0.17759512,-0.4961989,0.6692483,0,0,0,0,0,0
70,355,577.8673839701305,21.581692833233376,-71.08738597896291,0.9597504817459301,0,30,1,0,0,0,0,0.999633369363963,2.1958831084444923,-0.17913936,-0.49301273,0.6698452,0,0,0,0,0,0
80,405,578.3211134301337,24.668054189669974,-71.58677280570313,0.9651008922302629,0,30,1,0,0,0,0,0.9993053410719469,2.199937167498243,-0.19300066,-0.4644162,0.6751973,0,0,0,0,0,0
90,455,578.73374630337,27.752116870137257,-72.11144471003472,0.9469818053193186,0,30,1,0,0,0,0,0.9995069595393467,2.1962138819170196,-0.22427793,-0.4004016,0.6872471,0,0,0,0,0,0
100,505,579.1052747162994,30.8335418112254,-72.66665566338861,0.9673268609356626,0,30,1,0,0,0,0,0.9994130397329835,2.199582873458144,-0.2361982,-0.38212883,0.6915234,0,0,0,0,0,0
110,555,579.4359012783407,33.91192320483085,-73.2586528672591,0.9721389266186022,0,30,1,0,0,0,0,0.999149592665891,2.194385777065479,-0.26924866,-0.3590311,0.70195645,0,0,0,0,0,0
120,605,579.7260230205211,36.98676741603082,-73.8949774642602,0.9431187235242162,0,30,1,0,0,0,0,0.9984847301620259,2.1868916451935307,-0.32546586,-0.32155406,0.7195861,0,0,0,0,0,0
130,655,579.9762139389859,40.05746441657779,-74.58487054619498,0.9465042782520728,0,30,1,0,0,0,0,0.9979100588618055,2.187594332910831,-0.34063745,-0.31166288,0.72411186,0,0,0,0,0,0
140,705,580.1872063824994,43.12324834915407,-75.3398313698747,0.9469611388004953,0,30,1,0,0,0,0,0.9981023476324786,2.1866896210903715,-0.34336686,-0.31145743,0.72319156,0,0,0,0,0,0
150,755,580.3598715335156,46.18314200547091,-76.17439952126145,0.9305253335054934,0,30,1,0,0,0,0,0.9977073899948099,2.180865545773836,-0.34870747,-0.3194324,0.7123686,0,0,0,0,0,0
160,805,580.49519923955,49.235876979380045,-77.10727325666167,0.9510656680538248,0,30,1,0,0,0,0,0.9975034951804961,2.173784485936033,-0.36759374,-0.35013446,0.67072266,0,0,0,0,0,0
170,855,580.5942774556452,52.2797761327737,-78.16294393084466,0.9379743002900507,0,30,1,0,0,0,0,0.9980606324778788,2.1775762281788014,-0.39510134,-0.4057748,0.58107513,0,0,0,0,0,0
180,905,580.658271560389,55.3125760563383,-79.37414264006938,0.9252133985674649,0,30,1,0,0,0,0,0.9978651470804542,2.1781991447823783,-0.38069814,-0.4226353,0.51466423,0,0,0,0,0,0
190,955,580.6884038064172,58.33115101480129,-80.78560057088787,0.9178654792823734,0,30,1,0,0,0,0,0.9982062153714774,2.1806805667816773,-0.3330238,-0.41641548,0.47906497,0,0,0,0,0,0
200,1005,580.6859331618343,61.33106947862396,-82.45999839959592,0.9270461150521802,0,30,1,0,0,0,0,0.9984016928880135,2.1825466983525135,-0.28933316,-0.3964743,0.4879593,0,0,0,0,0,0
210,1055,580.652135791489,64.30585494678813,-84.48768089514489,0.9052041721392535,0,30,1,0,0,0,0,0.9986571284850374,2.1881211898821618,-0.27626216,-0.37788016,0.5076883,0,0,0,0,0,0
220,1105,580.5882864169762,67.24570148887129,-87.00305965346296,0.9084029746838567,0,30,1,0,0,0,0,0.9987142958454244,2.1830670641682928,-0.28111902,-0.35227558,0.5451537,0,0,0,0,0,0
230,1155,580.4956407813115,70.13513556830564,-90.21324240589367,0.9165631765148787,0,30,1,0,0,0,0,0.9983156730179789,2.180450041233922,-0.2939338,-0.32262877,0.59221864,0,0,0,0,0,0
240,1205,580.3754194285439,72.9485410988088,-94.44934345434955,0.8949852665663711,89.87859125166841,30,0,0,0,0,0,0.9986510139074267,2.1816870289645767,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
250,1255,580.2281074587327,75.64117045951923,-100.25855261292273,0.8942278833259132,89.87723449001024,55,0,0,0,0,0,0.9986359387778915,2.1752207541008586,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
260,1305,580.054130453138,78.13052348118032,-108.55556165903094,0.899855071166884,89.90678698336556,55,0,0,0,0,0,0.998964299815173,2.1725387094715383,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
270,1355,579.8546058304782,80.2594109588992,-120.76767639410674,0.8923485489872995,89.90985306879188,55,0,0,0,0,0,0.9989983674310209,2.175615933554222,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
280,1405,579.6305736034719,81.74397003816607,-138.40605459982834,0.9396262491952844,89.86662009810675,55,0,0,0,0,0,0.998518001090075,2.177469108120841,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
290,1455,579.3829781791601,82.20663985969036,-160.6212236295346,0.9048734578376606,89.88014140339457,55,0,0,0,0,0,0.9986682378154953,2.1726164513422135,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
300,1505,579.1126454760315,81.47906352535146,177.88242128092887,0.9404133386120633,89.852350915214,55,0,0,0,0,0,0.9983594546134889,2.1736306978256166,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
310,1555,578.8204140580383,79.81292213704603,161.5640473772312,0.9349225932929062,89.83796536274657,55,0,0,0,0,0,0.9981996151416286,2.177675933672954,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
320,1605,578.5069813535729,77.58014843317383,150.40172671439532,0.938273595304149,89.8188465570833,55,0,0,0,0,0,0.9979871839675923,2.172901788001773,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
330,1655,578.1729597597432,75.0319917114266,142.78317477797944,0.9582990538042356,89.81349517188775,55,0,0,0,0,0,0.9979277241320861,2.176133309405878,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
340,1705,577.8188812461394,72.30397208246936,137.40002171388733,0.955519603812259,89.85886327790595,55,0,0,0,0,0,0.998431814198955,2.174014871967415,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
350,1755,577.445204646684,69.46746610187948,133.43817834886912,0.9509330139688177,89.86844879156705,55,0,0,0,0,0,0.9985383199063005,2.176251430697759,-0.31070435,0.31203344,-0.53754413,0.3055084,0,1,0,0,0
