step,sim_time_s,altitude_km,latitude_deg,longitude_deg,battery_soc,solar_power_w,power_draw_w,in_eclipse,in_saa,fdir_mode,seu_active,gs_visible,panel_eff,drag_coeff,thrust_x,thrust_y,thrust_z,throttle,deep_sleep,payload_on,fdir_overridden,is_done,done_reason
5000,25005,575.3547601128712,55.45476294493225,18.466187506771703,0.8778852475278937,88.91597364507518,55,0,0,0,0,3,0.9879552627230576,2.265123644151503,0.9578864,-0.99999523,0.9723826,0,0,1,0,0,0
10000,50005,552.0494046487611,-66.92287612345889,-116.70235443568558,0.9889046843406866,89.71089572150562,55,0,0,0,0,0,0.9967877302389514,2.2900554542887344,0.9334828,-0.99999654,0.98892826,0,0,1,0,0,0
15000,75005,576.9086928707593,12.540158207512206,-24.72515751810494,0.9026946053847441,0,30,1,0,0,0,0,0.999898500945064,2.3479198288987453,0.19125398,-0.9999994,0.9006559,0,0,0,0,0,0
20000,100005,572.600822157,43.01368972009196,59.348649357765936,0.9224189866561171,89.39157065766074,55,0,0,0,0,0,0.9932396739740081,2.4134702406498616,0.95699185,-0.999994,0.97750974,0,0,1,0,0,0
25000,125005,552.1592536453318,-78.14177171666626,-93.6040372032615,0.9931623027252592,89.96426419634413,55,0,0,0,0,0,0.9996029355149348,2.3613230086210915,0.9184959,-0.9999975,0.98710644,0,0,1,0,0,0
30000,150005,579.359223159905,25.128799658499336,18.3495542642504,0.8740896687898002,0,30,1,0,0,0,0,0.993098165582835,2.446818397522941,0.2826286,-0.9999992,0.9038553,0,0,0,0,0,0
35000,175005,569.4501469483412,30.449092243487364,101.6390672454145,0.9401496197147045,88.8265514895752,55,0,0,0,0,0,0.9869616832175021,2.3818020462107516,0.9583167,-0.9999941,0.9779287,0,0,1,0,0,0
40000,200005,553.5950882119605,-81.31941133422092,-109.35386361716985,0.977006480063855,88.524409415351,55,0,0,0,0,0,0.9836045490594556,2.4146572946717075,0.89514136,-0.99999905,0.9770797,0,0,1,0,0,0
45000,225005,580.8082911891197,37.68351369622077,76.01415300060437,0.8679737637596492,0,30,1,0,0,0,0,0.9723702845831176,2.4120102063269866,0.44317794,-0.99999917,0.91254514,0,0,0,0,0,0
50000,250005,566.0554547475349,17.813413532818355,159.59700449907874,0.9351798466362313,86.86011016837728,55,0,0,0,0,0,0.9651123352041919,2.4677737306285765,0.9577674,-0.99999464,0.97915524,0,0,1,0,0,0
55000,275005,556.2571485070011,-71.64274895764707,-103.58585607034804,1,87.56488702944024,55,0,0,0,0,0,0.9729431892160026,2.428324013868958,0.8291114,-0.99999934,0.94716215,0,0,1,0,0,0
60000,300005,581.2206754797298,50.171440679457085,117.65000789968143,0.8551935155696124,0,30,1,0,0,0,0,0.9641089346602456,2.4772286287735636,0.5601681,-0.9999989,0.9154432,0,0,0,0,0,0
65000,325005,562.6071654101634,5.130894504091092,-157.20862731288315,0.9542928259619264,86.91788773141673,55,0,0,0,0,0,0.9657543081268525,2.4008947555007536,0.9556734,-0.99999493,0.98056996,0,0,1,0,0,0
70000,350005,559.9155474356112,-59.58059034570136,-69.44382298360989,0.9947424386168812,87.2141959017929,55,0,0,0,0,0,0.9690466211310322,2.349232182503009,0.7056806,-0.99999964,0.8403959,0,0,1,0,0,0
75000,375005,580.646302844928,62.496877734142814,156.86945740670708,0.853426705013287,0,30,1,0,0,0,0,0.9722974304896129,2.2872690577817756,0.64672846,-0.9999986,0.9138672,0,0,0,0,0,0
80000,400005,559.3303725258902,-7.5818071918668615,-113.94588789809687,0.9931949348576288,87.6821309566213,55,0,0,0,0,0,0.9742458995180144,2.331466127610815,0.9535086,-0.9999952,0.9814473,0,0,1,0,0,0
85000,425005,564.2328087000305,-47.10664497714545,-29.43753047433998,0.9964918489581662,0,30,1,0,0,0,0,0.9754690215785331,2.2827153967441545,-0.08284843,-0.9999989,0.82141787,0,0,0,0,0,0
90000,450005,579.1985359607961,74.25645123797155,-171.90844444610096,0.8252966586239134,88.11073717643899,30,0,0,0,0,0,0.9790081908493221,2.2503012631150225,0.9058335,-0.99999934,0.9202592,0,0,1,0,0,0
95000,475005,556.4748303695569,-20.30956834355968,-70.79469324973861,0.9995590325738706,86.98424069577639,55,0,0,0,0,0,0.9664915632864044,2.229712882474442,0.95431966,-0.9999959,0.9818511,0,0,1,0,0,0
100000,500005,568.8041607590685,-34.504878182889634,12.501551657827456,0.9697581020937003,0,30,1,0,0,0,0,0.9677407996955091,2.2265653527248332,-0.17991446,-0.9999991,0.79551864,0,0,0,0,0,0
105000,525005,577.0363282862972,82.15425138549773,179.27859946708875,0.8469687629399464,86.67865270308157,55,0,0,0,0,0,0.9630961411453508,2.200106888033956,0.905818,-0.9999988,0.9580058,0,0,1,0,0,0
110000,550005,554.2968504825176,-33.03245404553115,-27.985555649837494,1,86.45099697981922,55,0,0,0,0,0,0.9605666331091025,2.24058842165263,0.9472321,-0.9999966,0.98867065,0,0,1,0,0,0
115000,575005,573.2045860532307,-21.85378112198658,55.26095225260578,0.9474493217541413,0,30,1,0,0,0,0,0.9556423404521718,2.3213601020296473,-0.048710205,-0.9999993,0.838807,0,0,0,0,0,0
120000,600005,574.3415811139466,75.8983979918956,160.09327056978526,0.855673915975523,85.7135944217093,55,0,0,0,0,0,0.9523732713523255,2.280008080151639,0.91368467,-0.999997,0.9767644,0,0,1,0,0,0
125000,625005,553.0336892370997,-45.71520946730806,14.065430631476115,1,86.26496766824448,55,0,0,0,0,0,0.958499640758272,2.284602491752927,0.9445469,-0.9999969,0.99020237,0,0,1,0,0,0
130000,650005,577.0331978638505,-9.185467840001968,113.43442019363577,0.9403843608402801,0,30,1,0,0,0,0,0.9749350215920506,2.317742726642674,-0.0015941247,-0.9999994,0.85924965,0,0,0,0,0,0
135000,675005,571.2957684008934,64.28354956807098,-156.33797590180566,0.8813826244458275,87.3321005760831,55,0,0,0,0,0,0.9703566730675901,2.375575926109455,0.9412073,-0.99999547,0.97724676,0,0,1,0,0,0
140000,700005,552.8632632853696,-58.282417112902976,69.39295237773823,1,88.13091187799601,55,0,0,0,0,0,0.9792323541999557,2.2499042749816383,0.93929553,-0.9999968,0.9901429,0,0,1,0,0,0
145000,725005,579.9596502696004,3.485521877217651,156.69934003919636,0.9348321730816238,0,30,1,0,0,0,0,0.9850132498260931,2.3567762159831025,0.15119934,-0.9999994,0.8972446,0,0,0,0,0,0
150000,750005,568.076205476551,51.910633915072694,-117.7750658047183,0.9089736129175904,89.15030196324116,55,0,0,0,0,0,0.9905589107026797,2.4079629801130653,0.95125383,-0.9999944,0.977661,0,0,1,0,0,0
155000,775005,553.8828024374643,-70.48457618177464,104.49170466480889,1,88.28122621478892,55,0,0,0,0,0,0.9809025134976546,2.443137528483732,0.9280293,-0.9999965,0.98985744,0,0,1,0,0,0
160000,800005,581.757351330295,16.149486957072284,-160.08359980803928,0.9111187015610789,0,30,1,0,0,0,0,0.9767937413318072,2.3770632116536676,0.16266124,-0.9999994,0.9084159,0,0,0,0,0,0
165000,825005,564.8479516530006,39.31377235877526,-76.38354132154137,0.902905276960427,87.60346320307194,55,0,0,0,0,0,0.973371813367466,2.445163700511511,0.95584166,-0.99999416,0.9768515,0,0,1,0,0,0
170000,850005,556.0777992070125,-80.7238233140872,115.35797213967751,1,87.12460102351471,55,0,0,0,0,0,0.9680511224834968,2.3487034223486645,0.90405285,-0.9999975,0.9869334,0,0,1,0,0,0
175000,875005,582.3175565727533,28.79766902701433,-117.11592751508994,0.8723003659772659,0,30,1,0,0,0,0,0.9676592567189163,2.3784697393859013,0.28337467,-0.9999992,0.91443914,0,0,0,0,0,0
180000,900005,561.7693456589095,26.611538813656598,-33.87513469863817,0.9210755949040002,86.27531311551022,55,0,0,0,0,0,0.9586145901723357,2.3873232229420704,0.9572663,-0.9999947,0.9804885,0,0,1,0,0,0
185000,925005,559.3177530955927,-78.97613515121819,81.77203498589425,1,86.67134969334428,55,0,0,0,0,0,0.9630149965927143,2.409766786089795,0.8675123,-0.9999986,0.9805621,0,0,1,0,0,0
190000,950005,581.6602036180993,41.411740216995916,-74.72275889333046,0.8747608256281328,0,30,1,0,0,0,0,0.9567532663660615,2.431138028955149,0.45456854,-0.999999,0.9316622,0,0,0,0,0,0
195000,975005,558.998653313919,13.849782730843588,9.137674173414787,0.9621216387783814,87.55339486432091,55,0,0,0,0,0,0.9728154984924545,2.466780048616648,0.95622575,-0.999995,0.9812711,0,0,1,0,0,0
