step,sim_time_s,altitude_km,latitude_deg,longitude_deg,battery_soc,solar_power_w,power_draw_w,in_eclipse,in_saa,fdir_mode,seu_active,gs_visible,panel_eff,drag_coeff,thrust_x,thrust_y,thrust_z,throttle,deep_sleep,payload_on,fdir_overridden,is_done,done_reason
5000,25005,575.1569401469987,55.47140697504227,18.474366851156365,0.8532957489962036,88.91597364507518,55,0,0,0,0,3,0.9879552627230576,2.265123644151503,-1,-0.9976027,-0.9999984,8.940697E-08,0,1,0,0,0
10000,50005,552.54419645896,-66.86641121566237,-116.65016625006571,0.9889046843406866,89.71089572150562,55,0,0,0,0,0,0.9967877302389514,2.2900554542887344,-0.9972874,-0.99900705,-0.999938,0,0,1,0,0,0
15000,75005,577.3095806864067,12.398294204698713,-24.704226660663238,0.9026946053847441,0,30,1,0,0,0,0,0.999898500945064,2.3479198288987453,-1,-0.71605355,-0.9982808,0.0023154318,0,0,0,0,0
20000,100005,572.0521912910044,43.22600350849646,59.405242466108795,0.8854499720515416,89.39157065766074,55,0,0,0,0,0,0.9932396739740081,2.4134702406498616,-1,-0.9984103,-0.9999985,0,0,1,0,0,0
25000,125005,553.4264824007505,-77.89458085840953,-92.58348367581968,0.9931623027252592,89.96426419634413,55,0,0,0,0,0,0.9996029355149348,2.3613230086210915,-0.99093854,-0.99750954,-0.999851,0,0,1,0,0,0
30000,150005,579.9016548207201,24.634571225652568,18.432350046955982,0.8738115104919881,0,55,1,0,0,0,0,0.993098165582835,2.446818397522941,-1,-0.67034745,-0.9981573,0.006260723,0,1,0,0,0
35000,175005,568.678853795056,31.066955963364684,101.75581183424238,0.897137724740075,88.8265514895752,55,0,0,0,0,0,0.9869616832175021,2.3818020462107516,-1,-0.9998652,-0.9999976,2.9802322E-08,0,1,0,0,0
40000,200005,555.8386292041569,-81.64830596111072,-104.25970843260194,0.977006480063855,88.524409415351,55,0,0,0,0,0,0.9836045490594556,2.4146572946717075,-0.9827114,-0.99729615,-0.99983406,0,0,1,0,0,0
45000,225005,581.2208497959136,36.60274427053372,76.24811136724773,0.8550307065805796,0,55,1,0,0,0,0,0.9723702845831176,2.4120102063269866,-1,-0.40396097,-0.9968904,0.021476656,0,1,0,0,0
50000,250005,565.3293905846376,19.094297335357936,159.7939146608779,0.8899711909107513,86.86011016837728,55,0,0,0,0,0,0.9651123352041919,2.4677737306285765,-0.9999999,-0.999933,-0.99999636,0,0,1,0,0,0
55000,275005,559.5185134575804,-73.07430809137766,-101.21216789539316,1,87.56488702944024,55,0,0,0,0,0,0.9729431892160026,2.428324013868958,-0.9815806,-0.99647224,-0.99980825,0,0,1,0,0,0
60000,300005,581.2448203597587,48.23160259279318,118.27863825924103,0.8267829646418179,0,55,1,0,0,0,0,0.9641089346602456,2.4772286287735636,-1,-0.15075451,-0.9958789,0.048950523,0,1,0,0,0
65000,325005,562.2502741429771,7.381952813390773,-156.89532108122313,0.9054572324458126,86.91788773141673,55,0,0,0,0,0,0.9657543081268525,2.4008947555007536,-0.9999994,-0.9999574,-0.9999965,0,0,1,0,0,0
70000,350005,564.2327407803477,-62.18883820421474,-67.88128912031695,0.9947424386168812,87.2141959017929,55,0,0,0,0,0,0.9690466211310322,2.349232182503009,-0.99110097,-0.9936459,-0.99980205,0,0,1,0,0,0
75000,375005,580.0508176803232,59.411016393471044,158.71856907218233,0.8061128316093142,0,55,1,0,0,0,0,0.9722974304896129,2.2872690577817756,-1,0.10946925,-0.99446684,0.0951516,0,1,0,0,0
80000,400005,559.7471509496718,-4.000357021732244,-113.45023065869425,0.9399343558675072,87.6821309566213,55,0,0,0,0,0,0.9742458995180144,2.331466127610815,-0.9999979,-0.9999621,-0.9999962,0,0,1,0,0,0
85000,425005,569.5901182524576,-51.25480700421674,-28.08644122458313,1,0,30,1,0,0,0,0,0.9754690215785331,2.2827153967441545,-0.99999994,-0.936152,-0.9996693,1.2934208E-05,0,0,0,0,0
90000,450005,577.7886059419106,69.8912858142961,-164.83106118496812,0.7977360542045943,0,30,1,0,0,0,0,0.9790081908493221,2.2503012631150225,-1,0.17139578,-0.99561375,0.14866036,0,0,0,0,0
95000,475005,558.181113271794,-14.94901466979571,-69.98711774606628,0.9394334525608996,86.98424069577639,55,0,0,0,0,0,0.9664915632864044,2.229712882474442,-0.9999948,-0.9999518,-0.9999955,0,0,1,0,0,0
100000,500005,575.2440410423505,-40.67701587643166,13.858246410309206,0.9781298229063823,0,30,1,0,0,0,0,0.9677407996955091,2.2265653527248332,-1,-0.82199204,-0.99927473,3.772974E-05,0,0,0,0,0
105000,525005,574.6431918008093,78.83671825384498,-141.75789908873452,0.8077690742842263,86.67865270308157,55,0,0,0,0,0,0.9630961411453508,2.200106888033956,-1,-0.5068222,-0.999949,4.339218E-05,0,1,0,0,0
110000,550005,557.7478773293778,-25.36595822550609,-26.605215995694635,0.9628754562189888,86.45099697981922,55,0,0,0,0,0,0.9605666331091025,2.24058842165263,-0.99998075,-0.9998359,-0.9999925,0,0,1,0,0,0
115000,575005,580.8424630682775,-30.607483557032293,56.75378604714309,0.95917807609105,0,30,1,0,0,0,0,0.9556423404521718,2.3213601020296473,-1,-0.76849085,-0.9989015,6.1780214E-05,0,0,0,0,0
120000,600005,570.7710712102171,81.96462493725771,-157.2867156437781,0.8095513648773582,85.7135944217093,55,0,0,0,0,0,0.9523732713523255,2.280008080151639,-1,-0.38317758,-0.99994135,1.6361475E-05,0,1,0,0,0
125000,625005,558.4928068828694,-35.1967075622985,16.583037163241293,1,86.26496766824448,55,0,0,0,0,0,0.958499640758272,2.284602491752927,-0.9999305,-0.9997217,-0.99998903,0,0,1,0,0,0
130000,650005,585.4862207695696,-21.08525833539648,115.1812618279546,0.9567326101915608,0,30,1,0,0,0,0,0.9749350215920506,2.317742726642674,-1,-0.81681883,-0.99906194,8.523464E-05,0,0,0,0,0
135000,675005,566.6654901438978,76.18072485739374,-139.07364477034005,0.834472066388496,87.3321005760831,55,0,0,0,0,0,0.9703566730675901,2.375575926109455,-1,-0.77513754,-0.9999697,3.606081E-06,0,1,0,0,0
140000,700005,560.588049730537,-44.40771114742414,74.4673017683047,1,88.13091187799601,55,0,0,0,0,0,0.9792323541999557,2.2499042749816383,-0.9997809,-0.99961907,-0.999987,0,0,1,0,0,0
145000,725005,589.1073400701489,-12.177487220678108,158.8540105332402,0.956226236545446,0,30,1,0,0,0,0,0.9850132498260931,2.3567762159831025,-1,-0.835251,-0.9988086,0.00016480684,0,0,0,0,0
150000,750005,562.3469082252832,68.32419177578281,-107.721665303157,0.849527751274985,89.15030196324116,55,0,0,0,0,0,0.9905589107026797,2.4079629801130653,-1,-0.9333966,-0.99998254,1.1622906E-06,0,1,0,0,0
155000,775005,563.8713039891873,-52.90149885269989,116.75416895096805,1,88.28122621478892,55,0,0,0,0,0,0.9809025134976546,2.443137528483732,-0.99933475,-0.9994612,-0.99998194,0,0,1,0,0,0
160000,800005,591.4787537363181,-3.944173115185794,-157.29294130596278,0.9384057516349392,0,30,1,0,0,0,0,0.9767937413318072,2.3770632116536676,-1,-0.81059957,-0.9985577,0.000374794,0,0,0,0,0
165000,825005,558.4328012533324,60.57495101738395,-68.81103622617873,0.8439151736713021,87.60346320307194,55,0,0,0,0,0,0.973371813367466,2.445163700511511,-1,-0.99076325,-0.9999927,4.7683716E-07,0,1,0,0,0
170000,850005,568.213535511878,-60.596404640788606,158.13663050446343,1,87.12460102351471,55,0,0,0,0,0,0.9680511224834968,2.3487034223486645,-0.99837786,-0.9992336,-0.99997234,0,0,1,0,0,0
175000,875005,592.7689748629955,3.5394116280227763,-113.31389190453778,0.9067497040154444,0,30,1,0,0,0,0,0.9676592567189163,2.3784697393859013,-1,-0.77572054,-0.9984492,0.00081557035,0,0,0,0,0
180000,900005,554.8031181896495,53.404550481063154,-27.22731612445272,0.8500759946686365,86.27531311551022,55,0,0,0,0,0,0.9586145901723357,2.3873232229420704,-1,-0.99077386,-0.9999947,1.7881393E-07,0,1,0,0,0
185000,925005,573.5158957355961,-67.37490251775894,-161.96321884111916,1,86.67134969334428,55,0,0,0,0,0,0.9630149965927143,2.409766786089795,-0.99721783,-0.9989121,-0.9999348,0,0,1,0,0,0
190000,950005,593.3665921538941,10.198486575097846,-69.23797372101357,0.9176447644764905,0,30,1,0,0,0,0,0.9567532663660615,2.431138028955149,-1,-0.63755864,-0.9977522,0.0023823082,0,0,0,0,0
195000,975005,551.2621455102462,46.95592885701341,15.576601917168226,0.9112791417662977,87.55339486432091,55,0,0,0,0,1,0.9728154984924545,2.466780048616648,-1,-0.99725133,-0.9999968,1.1920929E-07,0,1,0,0,0
200000,1000005,579.4110105817554,-73.14841946482413,-124.62519648481556,0.983336125581569,86.75613425163374,55,0,0,0,0,0,0.9639570472403749,2.272784421832345,-0.99473053,-0.99800974,-0.9998945,0,0,1,0,0,0
205000,1025005,593.2722732725879,16.043753827581533,-25.08314337855068,0.8993302483716006,0,30,1,0,0,0,0,0.9645805835536103,2.1748386317022903,-1,-0.45257136,-0.9958222,0.0062997043,0,0,0,0,0
210000,1050005,547.5818915929931,41.270145913367124,59.04083362941732,0.9141275187910701,87.43651316792116,55,0,0,0,0,0,0.9715168129769018,2.1135744301547534,-1,-0.9982411,-0.9999972,5.9604645E-08,0,1,0,0,0
215000,1075005,585.9800745656748,-77.7521076559758,-91.77472396250168,1,88.12938924307794,55,0,0,0,0,0,0.9792154360341992,2.128866061674728,-0.9917822,-0.9970202,-0.9998555,0,0,1,0,0,0
220000,1100005,593.0824738217407,21.057472055502387,34.187856923572454,0.9082355623898231,0,30,1,0,0,0,0,0.9766390696295624,2.201850173473033,-1,-0.4134834,-0.99499995,0.010833025,0,0,0,0,0
225000,1125005,544.0353062632557,36.40639180975683,117.96526642045305,0.9108752729737438,87.96498668244494,55,0,0,0,0,0,0.9773887409160549,2.1111896484174455,-1,-0.9993314,-0.99999696,8.940697E-08,0,1,0,0,0
230000,1150005,593.0999078210725,-80.81809257609257,-50.29698303147302,0.9758028859309124,88.77437651925848,55,0,0,0,0,0,0.9863819613250943,2.1692576021727827,-0.9895085,-0.9962221,-0.9998286,0,0,1,0,0,0
235000,1175005,592.2940714762326,25.128594051432845,78.5224878655368,0.8945997357007135,0,55,1,0,0,0,0,0.9818252024978329,2.2128710537895393,-1,-0.32697576,-0.993813,0.01944983,0,1,0,0,0
240000,1200005,540.9800213269082,32.50564647558435,162.16436040121965,0.9087945485006763,88.93236211348015,55,0,0,0,0,0,0.9881373568164462,2.154751302645415,-1,-0.99969834,-0.99999654,5.9604645E-08,0,1,0,0,0
245000,1225005,600.3461561237509,-82.12542915422533,-27.799403085387876,1,89.05734373772121,55,0,0,0,0,0,0.9895260415302357,2.1334342717005073,-0.9837697,-0.9968786,-0.9998998,0,0,1,0,0,0
250000,1250005,591.0734254561994,28.1691606843553,122.99500326173995,0.8867064134845206,0,55,1,0,0,0,0,0.9771896255740483,2.1209863557268944,-1,-0.6651347,-0.99841154,0.017930508,0,1,0,0,0
255000,1275005,538.8939107592832,29.675078303756028,-153.375012559725,0.9115156837745438,87.2338597925486,55,0,0,0,0,0,0.9692651088060955,2.233971302120559,-1,-0.9999025,-0.9999961,5.9604645E-08,0,1,0,0,0
260000,1300005,607.0154032624396,-82.1773099921225,-0.5912461052653472,0.9953986148406146,87.8104929893749,55,0,0,0,0,0,0.9756721443263877,2.257215155274445,-0.98249894,-0.99674976,-0.9999207,0,0,1,0,0,0
265000,1325005,589.707064605599,30.102459450428768,167.6424799605763,0.8623554076923383,0,55,1,0,0,0,0,0.9807627057502338,2.166751967375345,-1,-0.38536036,-0.9950434,0.033678055,0,1,0,0,0
270000,1350005,536.7924281162486,27.9708908788148,-108.69171056982644,0.9140889413373751,89.29508465943562,55,0,0,0,0,0,0.9921676073270623,2.173979944323335,-1,-0.99992526,-0.9999957,5.9604645E-08,0,1,0,0,0
275000,1375005,613.4371853599587,-81.91396276458087,35.41266306694274,0.9972539318952716,88.98703558808893,55,0,0,0,0,0,0.9887448398676548,2.1843714892221278,-0.98388946,-0.9957596,-0.99989784,0,0,1,0,0,0
280000,1400005,589.0020123274717,30.899408866093868,-147.51311518810562,0.9079692143197778,0,30,1,0,0,0,0,0.9833656421702409,2.169089659252408,-1,-0.4338183,-0.9969811,0.040338546,0,0,0,0,0
285000,1425005,533.9382383671091,27.398900037515787,-63.81062259924634,0.9129786530806073,88.92936312804221,55,0,0,0,0,0,0.9881040347560246,2.066558913134903,-1,-0.9999015,-0.9999954,5.9604645E-08,0,1,0,0,0
290000,1450005,619.959738766087,-81.86751956955209,79.1401077802669,0.9962033514972459,88.83166018710169,55,0,0,0,0,0,0.9870184465233521,2.043750154246855,-0.9863875,-0.99474937,-0.99986935,0,0,1,0,0,0
295000,1475005,589.6155204559964,30.617869409555865,-102.47682467126394,0.8949691953343294,0,30,1,0,0,0,0,0.9908060879743019,2.1061357610979337,-1,-0.19337387,-0.9934261,0.060614944,0,0,0,0,0
300000,1500005,529.5623726488502,27.843357489948918,-18.762855652798436,0.9051110388317385,88.91000545883887,55,0,0,0,0,0,0.9878889495426542,2.16885382995049,-1,-0.999926,-0.9999953,1.4901161E-07,0,1,0,0,0
305000,1525005,626.0908031523859,-82.0812304164727,129.48327129480705,0.9910456530508404,88.88597048749814,55,0,0,0,0,0,0.9876218943055349,2.2454791837707573,-0.9863196,-0.9948708,-0.99990743,0,0,1,0,0,0
310000,1550005,590.8013294783559,29.377345795023665,-42.22640182521777,0.8885489531631523,0,55,1,0,0,0,0,0.9820440982459958,2.2926299948726627,-1,-0.366229,-0.9953872,0.044911712,0,0,0,0,0
315000,1575005,525.9657095976008,29.29934401750446,41.510984132410194,0.9232631361022096,88.02124668609804,55,0,0,0,0,0,0.978013852067756,2.275078992624897,-1,-0.9999093,-0.99999535,5.9604645E-08,0,1,0,0,0
320000,1600005,631.2839357793519,-82.2781760770772,-157.29906578617812,1,88.91522097856064,55,0,0,0,0,0,0.9879468997617848,2.212046408210263,-0.9895707,-0.99632096,-0.9998915,0,0,1,0,0,0
325000,1625005,593.2877938322717,27.1359899997571,3.147774530311191,0.8784047802926014,0,30,1,0,0,0,0,0.989100955287578,2.2443322146839484,-1,-0.23840417,-0.99267304,0.040167928,0,0,0,0,0
330000,1650005,520.8153308055162,31.73001043773404,86.92353528204431,0.9287858558014371,89.11177023451766,55,0,0,0,0,0,0.9901307803835295,2.2212481755312994,-1,-0.99985236,-0.99999535,1.4901161E-07,0,1,0,0,0
335000,1675005,635.7494776416015,-81.82382226666816,-93.33528750998656,0.9884047865459691,88.30736385626578,55,0,0,0,0,0,0.9811929317362865,2.3142610486455784,-0.9917475,-0.99630463,-0.99988604,0,0,1,0,0,0
340000,1700005,597.5109420593608,24.08865814156985,48.63055122078489,0.9160088612909174,0,30,1,0,0,0,0,0.9840901845746566,2.346091078262359,-1,-0.31538287,-0.9934251,0.020151764,0,0,0,0,0
345000,1725005,514.762051648112,34.921684433721815,132.506199975921,0.9377098684706644,88.34223690294746,55,0,0,0,0,0,0.9815804100327495,2.4187822249630164,-1,-0.9996719,-0.9999953,2.3841858E-07,0,1,0,0,0
