step,sim_time_s,altitude_km,latitude_deg,longitude_deg,battery_soc,solar_power_w,power_draw_w,in_eclipse,in_saa,fdir_mode,seu_active,gs_visible,panel_eff,drag_coeff,thrust_x,thrust_y,thrust_z,throttle,deep_sleep,payload_on,fdir_overridden,is_done,done_reason
10,55,574.3121723010308,3.029156358423651,-68.40527996521288,1,0,30,1,0,0,0,0,1,2.1997485957074217,-0.9993666,-0.99989676,-0.93228596,0,0,0,0,0,0
20,105,574.9989559173991,6.124320557700562,-68.83071616131144,0.9865413110914991,0,30,1,0,0,0,0,1,2.2004583339124024,-0.9993229,-0.999899,-0.9328401,0,0,0,0,0,0
30,155,575.649780413487,9.21849721892423,-69.26103357160852,0.9849425745316155,0,30,1,0,0,0,0,0.9997564423844547,2.1928283672766478,-0.9992787,-0.99990064,-0.932912,0,0,0,0,0,0
40,205,576.2631422594413,12.311513944784203,-69.6988863706581,0.9808379627142854,0,30,1,0,0,0,0,0.9997696758292138,2.1914155116694642,-0.9992306,-0.9999024,-0.9325041,0,0,0,0,0,0
50,255,576.8378040040307,15.403187971740776,-70.14710994022057,0.9706714701854893,0,30,1,0,0,0,0,1,2.1929565533655104,-0.9991808,-0.9999033,-0.9317267,0,0,0,0,0,0
60,305,577.3727907195489,18.49332096359912,-70.60879674065451,0.9710790123923393,0,30,1,0,0,0,0,0.9998727613118614,2.193420848347639,-0.99912983,-0.99990445,-0.9306178,0,0,0,0,0,0
70,355,577.8673839701305,21.581692833233376,-71.08738597896291,0.9597504817459301,0,30,1,0,0,0,0,0.999633369363963,2.1958831084444923,-0.99908066,-0.99990445,-0.92932034,0,0,0,0,0,0
80,405,578.3211134301337,24.668054189669974,-71.58677280570313,0.9651008922302629,0,30,1,0,0,0,0,0.9993053410719469,2.199937167498243,-0.999027,-0.9999052,-0.92757,0,0,0,0,0,0
90,455,578.73374630337,27.752116870137257,-72.11144471003472,0.9469818053193186,0,30,1,0,0,0,0,0.9995069595393467,2.1962138819170196,-0.99898595,-0.99990386,-0.9261648,0,0,0,0,0,0
100,505,579.1052747162994,30.8335418112254,-72.66665566338861,0.9673268609356626,0,30,1,0,0,0,0,0.9994130397329835,2.199582873458144,-0.99893403,-0.99990374,-0.9240551,0,0,0,0,0,0
110,555,579.4359012783407,33.91192320483085,-73.2586528672591,0.9721389266186022,0,30,1,0,0,0,0,0.999149592665891,2.194385777065479,-0.9988875,-0.99990314,-0.9220011,0,0,0,0,0,0
120,605,579.7260230205211,36.98676741603082,-73.8949774642602,0.9431187235242162,0,30,1,0,0,0,0,0.9984847301620259,2.1868916451935307,-0.99884856,-0.9999015,-0.9199841,0,0,0,0,0,0
130,655,579.9762139389859,40.05746441657779,-74.58487054619498,0.9465042782520728,0,30,1,0,0,0,0,0.9979100588618055,2.187594332910831,-0.9988011,-0.9999006,-0.9176201,0,0,0,0,0,0
140,705,580.1872063824994,43.12324834915407,-75.3398313698747,0.9469611388004953,0,30,1,0,0,0,0,0.9981023476324786,2.1866896210903715,-0.9987542,-0.9998997,-0.91517514,0,0,0,0,0,0
150,755,580.3598715335156,46.18314200547091,-76.17439952126145,0.9305253335054934,0,30,1,0,0,0,0,0.9977073899948099,2.180865545773836,-0.9987141,-0.9998974,-0.9126714,0,0,0,0,0,0
160,805,580.49519923955,49.235876979380045,-77.10727325666167,0.9510656680538248,0,30,1,0,0,0,0,0.9975034951804961,2.173784485936033,-0.9986651,-0.99989665,-0.90986806,0,0,0,0,0,0
170,855,580.5942774556452,52.2797761327737,-78.16294393084466,0.9379743002900507,0,30,1,0,0,0,0,0.9980606324778788,2.1775762281788014,-0.99861646,-0.9998931,-0.9068059,0,0,0,0,0,0
180,905,580.658271560389,55.3125760563383,-79.37414264006938,0.9252133985674649,0,30,1,0,0,0,0,0.9978651470804542,2.1781991447823783,-0.99855655,-0.9998916,-0.90336615,0,0,0,0,0,0
190,955,580.6884038064172,58.33115101480129,-80.78560057088787,0.9178654792823734,0,30,1,0,0,0,0,0.9982062153714774,2.1806805667816773,-0.9984969,-0.9998886,-0.8995953,0,0,0,0,0,0
200,1005,580.6859331618343,61.33106947862396,-82.45999839959592,0.9270461150521802,0,30,1,0,0,0,0,0.9984016928880135,2.1825466983525135,-0.9984333,-0.99988467,-0.8954545,0,0,0,0,0,0
210,1055,580.652135791489,64.30585494678813,-84.48768089514489,0.9052041721392535,0,30,1,0,0,0,0,0.9986571284850374,2.1881211898821618,-0.9983434,-0.9998818,-0.8902481,0,0,0,0,0,0
220,1105,580.5882864169762,67.24570148887129,-87.00305965346296,0.9084029746838567,0,30,1,0,0,0,0,0.9987142958454244,2.1830670641682928,-0.9982618,-0.9998774,-0.8848295,0,0,0,0,0,0
230,1155,580.4956407813115,70.13513556830564,-90.21324240589367,0.9165631765148787,0,30,1,0,0,0,0,0.9983156730179789,2.180450041233922,-0.9981503,-0.99987304,-0.87808377,0,0,0,0,0,0
240,1205,580.3754194285439,72.9485410988088,-94.44934345434955,0.8949852665663711,89.87859125166841,30,0,0,0,0,0,0.9986510139074267,2.1816870289645767,-0.9962389,-0.99901646,-0.68262446,0,0,1,0,0,0
250,1255,580.2287929907752,75.64116848100625,-100.25855759923326,0.8942278833259132,89.87723449001024,55,0,0,0,0,0,0.9986359387778915,2.1752207541008586,-0.9958729,-0.9990669,-0.65747607,0,0,1,0,0,0
260,1305,580.0568691550325,78.13051326223307,-108.5555783662055,0.899855071166884,89.90678698336556,55,0,0,0,0,0,0.998964299815173,2.1725387094715383,-0.9956702,-0.9990712,-0.6442302,0,0,1,0,0,0
270,1355,579.8606814601162,80.25938462205009,-120.7676805043242,0.8923485489872995,89.90985306879188,55,0,0,0,0,0,0.9989983674310209,2.175615933554222,-0.99548274,-0.9990773,-0.62848115,0,0,1,0,0,0
280,1405,579.6411800496007,81.74392278695693,-138.405933733798,0.9396262491952844,89.86662009810675,55,0,0,0,0,0,0.998518001090075,2.177469108120841,-0.9952823,-0.9991006,-0.6077114,0,0,1,0,0,0
290,1455,579.3992244819201,82.20658154957584,-160.62077976943212,0.9048734578376606,89.88014140339457,55,0,0,0,0,0,0.9986682378154953,2.1726164513422135,-0.99498767,-0.99914986,-0.57863975,0,0,1,0,0,0
300,1505,579.1355786712065,81.4790208841905,177.8832356675237,0.9404133386120633,89.852350915214,55,0,0,0,0,0,0.9983594546134889,2.1736306978256166,-0.99465007,-0.9992149,-0.539167,0,0,1,0,0,0
310,1555,578.8509080048252,79.81292077260551,161.56508962464437,0.9349225932929062,89.83796536274657,55,0,0,0,0,0,0.9981996151416286,2.177675933672954,-0.9944363,-0.99918187,-0.5181633,0,0,1,0,0,0
320,1605,578.5457786564839,77.5802059722141,150.40287707240927,0.938273595304149,89.8188465570833,55,0,0,0,0,0,0.9979871839675923,2.172901788001773,-0.9942319,-0.99912727,-0.49958572,0,0,1,0,0,0
330,1655,578.2206590861397,75.03212249591706,142.78438251554638,0.9582990538042356,89.81349517188775,55,0,0,0,0,0,0.9979277241320861,2.176133309405878,-0.9940461,-0.99904627,-0.48205775,0,0,1,0,0,0
340,1705,577.8759236887972,72.30419032698943,137.4012708221099,0.955519603812259,89.85886327790595,55,0,0,0,0,0,0.998431814198955,2.174014871967415,-0.9937695,-0.99895436,-0.45987457,0,0,1,0,0,0
350,1755,577.5118585261271,69.46778674541072,133.43946581059194,0.9509330139688177,89.86844879156705,55,0,0,0,0,0,0.9985383199063005,2.176251430697759,-0.99347043,-0.9988394,-0.43717542,0,0,1,0,0,0
360,1805,577.12866904773,66.56208678711953,130.4125460336518,0.9696703826595316,89.8882011242308,55,0,0,0,0,0,0.9987577902692312,2.1786589386853428,-0.9931062,-0.99869937,-0.4113445,0,0,1,0,0,0
370,1855,576.7264896829611,63.60980689015897,128.0242003993339,0.9578407933696689,89.91467526577622,55,0,0,0,0,0,0.9990519473975136,2.1754698849429746,-0.9925951,-0.9985338,-0.37885812,0,0,1,0,0,0
380,1905,576.3053951596557,60.624833794776784,126.08751598104196,0.9782687469371826,89.86961953257774,55,0,0,0,0,0,0.9985513281397528,2.1747614402125124,-0.9919778,-0.998334,-0.34286472,0,0,1,0,0,0
390,1955,575.8654133831951,57.61606162960426,124.48017461845373,0.9703656152154109,89.84052874721907,55,0,0,0,0,0,0.998228097191323,2.1687219912049556,-0.99136096,-0.99808794,-0.30987036,0,0,1,0,0,0
400,2005,575.4065396882488,54.58942034678446,123.11933257931119,0.9831974610298768,89.84514037156154,55,0,0,0,0,0,0.9982793374617949,2.1631915482337063,-0.99056786,-0.9977903,-0.27074564,0,0,1,0,0,0
410,2055,574.928752256872,51.54900243855021,106.90605320611735,0.983747380315455,89.8301576782791,55,0,0,0,0,0,0.9981128630919899,2.163308267067699,-0.9898142,-0.9974345,-0.23935533,0,0,1,0,0,0
420,2105,574.4320284801497,48.497717848847884,105.88092715377422,0.976504454993508,89.89726281121855,55,0,0,0,0,0,0.9988584756802061,2.1602133781995096,-0.9886765,-0.9970177,-0.19242749,0,0,1,0,0,0
430,2155,573.9163620270338,45.43769037925903,104.97232124859585,0.996658925535706,89.88566957765036,55,0,0,0,0,0,0.9987296619738929,2.163973081524025,-0.9876524,-0.99654204,-0.15424761,0,0,1,0,0,0
